id,timestamp,merchant_name,lat,lon
417,8/5/20 0:00,Amazon,48.1429722,11.5549212
418,8/6/20 0:00,Morrisons,51.5443333,0.0044991
419,8/11/20 0:00,Amazon,53.5123025,-2.3614061
420,7/31/20 0:00,ライフ,35.7408772,139.6688199
421,7/31/20 0:00,Big Bazaar,19.1002164,72.845686
422,8/1/20 0:00,NOW Store,28.525303,77.2831867
423,8/1/20 0:00,NOW Store,28.681048,77.080864
424,8/12/20 0:00,UFG Whole Foods,42.9791144,-78.8168738
425,8/12/20 0:00,Sprouts,39.7404946,-104.9449999
426,8/12/20 0:00,Amazon,37.5839155,-77.4815767
427,8/12/20 0:00,Amazon,33.818156,-84.451347
428,8/12/20 0:00,UFG Fresh,41.9020814,-87.6521008
429,8/12/20 0:00,UFG Fresh,34.0327596,-118.4498056
430,8/13/20 0:00,Whole Foods Market,37.3235879,-122.0396177
431,8/13/20 0:00,UFG Whole Foods,41.4787484,-81.8396406
432,8/14/20 0:00,UFG Whole Foods,40.6144847,-80.0527938
433,8/14/20 0:00,UFG Fresh,37.5839155,-77.4815767
434,8/15/20 0:00,UFG Whole Foods,26.0063579,-80.349682
435,8/15/20 0:00,Amazon,39.7557158,-86.2901225
436,8/15/20 0:00,Keg N Bottle,32.761353,-117.0676628
437,8/16/20 0:00,Vintage Grape,40.7771424,-73.9548561
438,8/16/20 0:00,UFG Fresh,30.4450436,-97.7083219
439,8/16/20 0:00,Whole Foods Market,41.8311285,-88.107889
440,8/16/20 0:00,Whole Foods Market,29.9984967,-95.561974
441,8/17/20 0:00,Mission Wine & Spirits,34.1386689,-118.2506066
442,8/17/20 0:00,Whole Foods Market,38.5966181,-121.363738
443,8/17/20 0:00,UFG Whole Foods,39.2825112,-76.5987055
444,8/17/20 0:00,Whole Foods Market,34.0456943,-118.2572291
445,8/17/20 0:00,Whole Foods Market,44.9494138,-93.2987876
446,8/17/20 0:00,UFG Fresh,35.2820818,-80.8355299
447,8/18/20 0:00,UFG Whole Foods,37.1028877,-76.4907572
448,8/18/20 0:00,UFG Whole Foods,34.1579165,-118.4142109
449,8/18/20 0:00,Westside Market,40.73186,-73.98863
450,8/18/20 0:00,Whole Foods Market,42.7102729,-73.8165423
451,8/19/20 0:00,UFG Whole Foods,40.7526155,-73.9996513
452,8/19/20 0:00,UFG Whole Foods,31.8340454,-106.5480032
453,8/19/20 0:00,Amazon,39.7557158,-86.2901225
454,8/19/20 0:00,UFG Whole Foods,34.71227,-86.5898733
455,8/19/20 0:00,UFG Whole Foods,38.942002,-104.7974944
456,8/20/20 0:00,Mendel,33.9756538,-118.3704987
457,8/20/20 0:00,Whole Foods Market,33.9101372,-117.8515073
458,8/20/20 0:00,UFG Whole Foods,40.023927,-105.2559579
459,8/20/20 0:00,UFG Whole Foods,26.1528102,-80.1181262
460,8/21/20 0:00,UFG Fresh,32.8284599,-96.8459078
461,8/21/20 0:00,Whole Foods Market,32.747879,-117.1580005
462,8/22/20 0:00,Amazon,49.190616,-122.9758872
463,8/22/20 0:00,Whole Foods Market,42.1663238,-87.8480691
464,8/22/20 0:00,UFG Whole Foods,40.0570337,-82.9095611
465,8/22/20 0:00,UFG Whole Foods,40.006602,-83.0525842
466,7/21/20 0:00,Whole Foods Market,42.6822016,-83.1917101
467,7/22/20 0:00,UFG Whole Foods,36.8509319,-76.0281576
468,7/25/20 0:00,Amazon,29.5259938,-98.4005446
469,7/29/20 0:00,Whole Foods Market,43.0747426,-89.4442252
470,7/29/20 0:00,UFG Whole Foods,40.3099508,-74.6673061
471,8/2/20 0:00,Whole Foods Market,45.0913339,-93.4358162
472,8/5/20 0:00,Gourmet Garage,36.1270711,-79.860718
473,8/8/20 0:00,UFG Whole Foods,37.7900162,-122.4233703
474,8/9/20 0:00,UFG Whole Foods,30.3902387,-86.4202335
475,8/10/20 0:00,UFG Fresh,39.7557158,-86.2901225
476,8/10/20 0:00,UFG Fresh,41.9020814,-87.6521008
477,8/10/20 0:00,Sprouts,39.7404946,-104.9449999
478,8/10/20 0:00,Amazon,33.818156,-84.451347
479,8/11/20 0:00,UFG Whole Foods,41.2604856,-96.069459
480,8/11/20 0:00,UFG Whole Foods,41.7846872,-72.7454126
481,8/11/20 0:00,UFG Fresh,44.9837275,-93.217324
482,8/11/20 0:00,Sprouts,39.7404946,-104.9449999
483,7/21/20 0:00,Monoprix,48.6979741,2.5068088
484,7/20/20 0:00,International,36.1270711,-79.860718
485,7/27/20 0:00,ライフ,35.7644636,139.770145
486,8/2/20 0:00,Lavinia,40.4301845,-3.684621
487,8/10/20 0:00,Monoprix,48.9341858,2.0518722
488,8/12/20 0:00,UFG Fresh,28.4597057,-81.4394008
489,8/12/20 0:00,UFG Whole Foods,40.1549459,-74.0560827
490,8/13/20 0:00,Whole Foods Market,39.2825112,-76.5987055
491,8/13/20 0:00,Amazon,39.9866206,-83.1215046
492,8/13/20 0:00,UFG Fresh,28.4597057,-81.4394008
493,8/13/20 0:00,Whole Foods Market,42.7282705,-84.4529551
494,8/14/20 0:00,Whole Foods Market,35.8336487,-78.8826704
495,8/14/20 0:00,UFG Whole Foods,41.8821688,-87.6469767
496,8/14/20 0:00,UFG Whole Foods,34.8255774,-82.3010094
497,8/14/20 0:00,Union Square Wines,40.7337304,-73.9900339
498,8/15/20 0:00,Whole Foods Market,37.6475665,-77.5997292
499,8/15/20 0:00,Bristol Farms,33.9003509,-118.3848828
500,8/16/20 0:00,UFG Whole Foods,43.6634486,-70.2584734
501,8/17/20 0:00,UFG Fresh,39.9556229,-75.2051497
502,8/17/20 0:00,UFG Whole Foods,33.9809639,-84.4278519
503,8/17/20 0:00,Whole Foods Market,37.7057284,-121.8897911
504,8/17/20 0:00,UFG Whole Foods,44.9477713,-93.322303
505,8/18/20 0:00,Amazon,42.3334759,-71.0758291
506,8/18/20 0:00,Whole Foods Market,33.5064733,-112.0376627
507,8/18/20 0:00,Amazon,33.4430133,-111.978891
508,8/19/20 0:00,Whole Foods Market,37.6475665,-77.5997292
509,8/19/20 0:00,All The Best Pet Care,47.6202958,-122.1847537
510,8/19/20 0:00,UFG Whole Foods,33.3183793,-111.8927755
511,8/19/20 0:00,UFG Whole Foods,30.1694154,-95.4704087
512,8/19/20 0:00,UFG Fresh,44.9837275,-93.217324
513,8/19/20 0:00,Whole Foods Market,27.9566643,-82.5084048
514,8/20/20 0:00,UFG Whole Foods,38.942002,-104.7974944
515,8/20/20 0:00,UFG Whole Foods,35.934211,-86.8249366
516,8/20/20 0:00,Amazon,45.5388755,-122.6964102
517,8/21/20 0:00,UFG Whole Foods,37.7090874,-97.2280306
518,8/21/20 0:00,UFG Whole Foods,35.5341227,-97.5306902
519,8/21/20 0:00,Whole Foods Market,42.0424301,-88.0367672
520,8/22/20 0:00,Whole Foods Market,30.0019585,-90.1590081
521,8/22/20 0:00,Whole Foods Market,34.0135241,-84.1840637
522,8/22/20 0:00,UFG Whole Foods,39.1455459,-84.4470495
523,8/22/20 0:00,Whole Foods Market,40.8053626,-74.2480115
524,8/22/20 0:00,UFG Whole Foods,40.9154565,-74.059232
525,8/23/20 0:00,UFG Whole Foods,26.2425603,-80.256787
526,8/24/20 0:00,UFG Whole Foods,39.9158817,-75.0114246
527,8/24/20 0:00,Whole Foods Market,34.1510829,-118.2459665
528,8/25/20 0:00,Whole Foods Market,37.7090874,-97.2280306
529,8/25/20 0:00,Whole Foods Market,42.1716215,-70.9530417
530,8/25/20 0:00,Amazon,41.9871215,-87.9875254
531,8/25/20 0:00,UFG Fresh,40.6597231,-74.0051092
532,8/26/20 0:00,Whole Foods Market,39.768651,-86.1521275
533,8/26/20 0:00,Whole Foods Market,40.8076461,-73.9461771
534,8/26/20 0:00,Whole Foods Market,40.7346759,-73.9896594
535,8/26/20 0:00,UFG Whole Foods,41.7716897,-87.9479549
536,8/26/20 0:00,UFG Whole Foods,42.4170313,-71.1265626
537,8/26/20 0:00,UFG Whole Foods,40.7579544,-111.8718955
538,8/27/20 0:00,Whole Foods Market,40.9706311,-73.9562796
539,8/27/20 0:00,Sousa's Wines & Liquors,37.3996875,-122.0750354
540,8/27/20 0:00,UFG Fresh,33.818156,-84.451347
541,8/27/20 0:00,UFG Fresh,35.8238136,-78.6129254
542,8/28/20 0:00,Amazon,32.7498677,-117.2011905
543,8/29/20 0:00,Mission Wine & Spirits,34.1386689,-118.2506066
544,8/29/20 0:00,Whole Foods Market,44.0503376,-123.0878329
545,7/20/20 0:00,Whole Foods Market,45.4157405,-122.6620293
546,7/23/20 0:00,UFG Whole Foods,40.7547166,-73.9848582
547,7/23/20 0:00,Whole Foods Test,47.6162213,-122.3440886
548,7/24/20 0:00,UFG Whole Foods,41.7846872,-72.7454126
549,7/25/20 0:00,Whole Foods Market,42.490913,-71.2728508
550,7/28/20 0:00,Whole Foods Market,33.5543089,-117.7125199
551,8/3/20 0:00,UFG Fresh,38.5439014,-121.5771356
552,8/3/20 0:00,Whole Foods Market,39.7086541,-105.0807669
553,8/9/20 0:00,Whole Foods Market,42.7282705,-84.4529551
554,8/9/20 0:00,UFG Whole Foods,47.6113759,-122.3211805
555,8/11/20 0:00,UFG Whole Foods,32.9013187,-96.9603382
556,8/11/20 0:00,Amazon,29.4969606,-98.3954245
557,7/23/20 0:00,Morrisons,53.4400019,-2.7145081
558,7/30/20 0:00,Morrisons,51.4194186,0.3581392
559,8/1/20 0:00,Morrisons,53.7787572,-1.5307456
560,8/1/20 0:00,Monoprix,43.7192277,7.2572523
561,8/5/20 0:00,Lavinia,40.4301845,-3.684621
562,8/11/20 0:00,Monoprix,43.7192277,7.2572523
563,8/2/20 0:00,Big Bazaar,19.1002164,72.845686
564,8/13/20 0:00,Whole Foods Market,40.1159439,-75.2819933
565,8/13/20 0:00,Amazon,30.4450436,-97.7083219
566,8/14/20 0:00,Whole Foods Market,39.8577076,-74.920581
567,8/15/20 0:00,Fresh Thyme,43.0511898,-87.9063531
568,8/15/20 0:00,Whole Foods Market,41.8675233,-87.6388767
569,8/15/20 0:00,Whole Foods Market,33.0728917,-97.0847642
570,8/15/20 0:00,UFG Whole Foods,31.8340454,-106.5480032
571,8/15/20 0:00,UFG Fresh,27.9922619,-82.3532661
572,8/17/20 0:00,Whole Foods Market,38.6271091,-90.3478836
573,8/18/20 0:00,UFG Whole Foods,42.1663238,-87.8480691
574,8/18/20 0:00,UFG Fresh,38.5439014,-121.5771356
575,8/18/20 0:00,Amazon,33.8940352,-118.3696612
576,8/19/20 0:00,UFG Whole Foods,41.8277244,-71.3864091
577,8/19/20 0:00,UFG Whole Foods,44.0503376,-123.0878329
578,8/19/20 0:00,Whole Foods Market,39.1455459,-84.4470495
579,8/20/20 0:00,UFG Whole Foods,38.1059406,-122.5656433
580,8/20/20 0:00,Whole Foods Market,38.7673558,-121.267465
581,8/20/20 0:00,Whole Foods Market,34.0220179,-118.4372423
582,8/21/20 0:00,Amazon,33.6902506,-117.8457542
583,8/21/20 0:00,Whole Foods Market,41.2604856,-96.069459
584,8/21/20 0:00,Whole Foods Market,42.490913,-71.2728508
585,8/21/20 0:00,UFG Whole Foods,34.1510829,-118.2459665
586,8/21/20 0:00,UFG Whole Foods,36.030638,-95.9237179
587,8/22/20 0:00,Whole Foods Market,34.1512392,-118.0726535
588,8/22/20 0:00,UFG Whole Foods,40.5643754,-75.565515
589,8/23/20 0:00,UFG Whole Foods,37.3989341,-122.1106483
590,8/23/20 0:00,UFG Whole Foods,41.7846872,-72.7454126
591,8/23/20 0:00,Whole Foods Market,41.8372393,-71.4083214
592,8/23/20 0:00,UFG Whole Foods,30.677167,-88.1509437
593,8/23/20 0:00,Bartell Drugs,47.6185457,-122.2056187
594,8/24/20 0:00,UFG Fresh,33.9759853,-84.114524
595,8/24/20 0:00,Amazon,36.8236486,-76.0526745
596,8/24/20 0:00,UFG Fresh,33.8940352,-118.3696612
597,8/25/20 0:00,UFG Whole Foods,38.9005142,-76.9976267
598,8/25/20 0:00,Amazon,28.4597057,-81.4394008
599,8/26/20 0:00,UFG Whole Foods,44.9431433,-92.9299249
600,8/26/20 0:00,Amazon,39.793036,-104.9813272
601,7/23/20 0:00,UFG Whole Foods,42.4793098,-70.9055454
602,7/28/20 0:00,Keg N Bottle,32.761353,-117.0676628
603,7/28/20 0:00,Whole Foods Market,35.4440527,-80.8718073
604,7/29/20 0:00,UFG Whole Foods,39.3076923,-84.3165265
605,8/3/20 0:00,Surdyk's Liquor & Cheese Shop,44.9884841,-93.2559386
606,8/4/20 0:00,UFG Whole Foods,40.6314997,-74.3052213
607,8/6/20 0:00,New Seasons Market,45.524071,-122.6834161
608,8/7/20 0:00,Amazon,33.8940352,-118.3696612
609,8/11/20 0:00,Amazon,36.0855677,-115.1260115
610,8/11/20 0:00,Whole Foods Market,40.0300506,-75.6279918
611,7/25/20 0:00,NOW Store,28.6663807,77.2072947
612,8/4/20 0:00,Amazon,48.1429722,11.5549212
613,8/11/20 0:00,Morrisons,57.1524937,-2.0953587
614,8/12/20 0:00,UFG Whole Foods,30.3902387,-86.4202335
615,8/13/20 0:00,UFG Whole Foods,34.0694669,-84.2784091
616,8/13/20 0:00,UFG Whole Foods,35.1463717,-106.5559212
617,8/13/20 0:00,UFG Whole Foods,38.8802353,-77.0052361
618,8/14/20 0:00,Bartell Drugs,47.6133349,-122.3209791
619,8/14/20 0:00,Whole Foods Market,41.990645,-87.748682
620,8/14/20 0:00,Whole Foods Market,38.9022469,-77.2626957
621,8/15/20 0:00,Whole Foods Market,40.8697563,-73.1259228
622,8/15/20 0:00,Mendel,42.051795,-88.0786255
623,7/21/20 0:00,Whole Foods Market,26.1528102,-80.1181262
624,7/22/20 0:00,Amazon,34.2924209,-118.4189573
625,7/24/20 0:00,UFG Whole Foods,34.0456943,-118.2572291
626,7/24/20 0:00,Amazon,39.7557158,-86.2901225
627,7/26/20 0:00,UFG Fresh,32.8280867,-97.3546942
628,7/27/20 0:00,FulfillmentHubs,36.1270711,-79.860718
629,7/29/20 0:00,Whole Foods Market,40.1078996,-75.1161353
630,8/3/20 0:00,Whole Foods Market,33.5438792,-117.7838368
631,8/10/20 0:00,UFG Fresh,40.7494569,-73.9853983
632,8/10/20 0:00,Whole Foods Market,42.0424301,-88.0367672
633,8/11/20 0:00,UFG Fresh,40.7494569,-73.9853983
634,8/11/20 0:00,UFG Whole Foods,34.0693674,-118.398218
635,7/21/20 0:00,Monoprix,44.861518,-0.5888644
636,7/27/20 0:00,Monoprix,48.8233831,2.368329
637,7/30/20 0:00,Morrisons,51.860868,-2.224077
638,7/27/20 0:00,NOW Store,28.6913013,77.1541503
639,8/1/20 0:00,Monoprix,48.9034088,2.4800154
640,8/1/20 0:00,UFG Fresh,52.5857889,13.2836313
641,8/5/20 0:00,Big Bazaar,17.4302626,78.4484553
642,8/6/20 0:00,More,12.9895422,77.6891149
643,8/12/20 0:00,Whole Foods Market,33.9934931,-80.9753216
644,8/12/20 0:00,Whole Foods Market,41.7568119,-71.4574866
645,8/13/20 0:00,UFG Whole Foods,33.7559577,-118.1099255
646,8/13/20 0:00,Amazon,29.8334138,-95.500484
647,8/14/20 0:00,UFG Whole Foods,37.7090874,-97.2280306
648,8/14/20 0:00,Whole Foods Market,33.4599949,-86.7525584
649,8/14/20 0:00,Whole Foods Market,41.8675233,-87.6388767
650,8/14/20 0:00,UFG Fresh,27.9922619,-82.3532661
651,8/16/20 0:00,UFG Fresh,43.0118517,-87.9646551
652,8/16/20 0:00,UFG Whole Foods,21.2945694,-157.8521989
653,8/16/20 0:00,Whole Foods Market,34.8255774,-82.3010094
654,8/18/20 0:00,Whole Foods Market,25.7064348,-80.2853361
655,8/19/20 0:00,Whole Foods Market,33.7925761,-118.3309445
656,8/19/20 0:00,UFG Whole Foods,30.677167,-88.1509437
657,8/20/20 0:00,UFG Whole Foods,37.5439214,-122.2918256
658,8/20/20 0:00,UFG Fresh,32.8280867,-97.3546942
659,8/20/20 0:00,Whole Foods Market,40.6144847,-80.0527938
660,8/20/20 0:00,UFG Whole Foods,42.9542672,-71.4778449
661,8/21/20 0:00,UFG Whole Foods,37.9256149,-122.0168814
662,8/22/20 0:00,Mendel,34.273468,-118.554946
663,8/23/20 0:00,Sally Beauty,36.1270711,-79.860718
664,8/24/20 0:00,UFG Whole Foods,41.5991281,-93.7593806
665,8/24/20 0:00,Whole Foods Market,42.2985158,-71.420938
666,8/25/20 0:00,Whole Foods Market,33.9934931,-80.9753216
667,8/26/20 0:00,Whole Foods Market,29.6259658,-82.3760713
668,8/26/20 0:00,UFG Fresh,39.793036,-104.9813272
669,8/27/20 0:00,Whole Foods Market,33.6963604,-117.8255884
670,8/27/20 0:00,Whole Foods Market,38.9613149,-77.0867545
671,8/27/20 0:00,Whole Foods Market,36.0956374,-80.2752515
672,8/27/20 0:00,Whole Foods Market,42.5151204,-71.0297633
673,8/27/20 0:00,Whole Foods Market,33.9177804,-84.3798807
674,8/28/20 0:00,Whole Foods Market,41.377727,-73.4755249
675,7/24/20 0:00,UFG Whole Foods,40.7238246,-73.9923102
676,7/25/20 0:00,UFG Whole Foods,38.9490789,-77.0792007
677,7/28/20 0:00,UFG Whole Foods,25.6733129,-80.323317
678,8/2/20 0:00,All The Best Pet Care,47.6202958,-122.1847537
679,8/2/20 0:00,UFG Whole Foods,42.0475377,-87.6795313
680,8/5/20 0:00,FulfillmentHubs,36.1270711,-79.860718
681,8/6/20 0:00,UFG Whole Foods,40.71678,-74.2869784
682,8/8/20 0:00,UFG Whole Foods,36.0857454,-79.8341387
683,8/9/20 0:00,Whole Foods Market,35.1134223,-89.8940677
684,8/10/20 0:00,UFG Whole Foods,40.0639018,-76.3141529
685,8/10/20 0:00,UFG Whole Foods,41.990645,-87.748682
686,8/10/20 0:00,Whole Foods Market,37.3235879,-122.0396177
687,8/11/20 0:00,UFG Whole Foods,42.345449,-71.0627816
688,8/11/20 0:00,UFG Whole Foods,39.9629749,-75.1742142
689,7/20/20 0:00,La Plaza de Dia,36.1270711,-79.860718
690,7/28/20 0:00,Morrisons,51.7983384,-0.1784455
691,7/30/20 0:00,Amazon,55.8489545,-4.2894329
692,7/30/20 0:00,Morrisons,53.3906152,-1.3742024
693,8/4/20 0:00,Big Bazaar,19.2033444,72.8595734
694,8/12/20 0:00,UFG Whole Foods,39.5918115,-104.9620672
695,8/13/20 0:00,UFG Whole Foods,35.1472366,-80.8300802
696,8/13/20 0:00,UFG Whole Foods,30.2705496,-97.7531762
697,8/14/20 0:00,UFG Fresh,42.3334759,-71.0758291
698,8/15/20 0:00,UFG Whole Foods,30.677167,-88.1509437
699,8/16/20 0:00,Whole Foods Market,36.0857454,-79.8341387
700,8/18/20 0:00,Whole Foods Market,42.3613336,-71.4318844
701,8/18/20 0:00,UFG Whole Foods,29.6259658,-82.3760713
702,8/20/20 0:00,UFG Whole Foods,40.5643754,-75.565515
703,8/21/20 0:00,Whole Foods Market,35.0633539,-85.3141872
704,8/23/20 0:00,Whole Foods Market,30.3076183,-97.9377502
705,8/24/20 0:00,UFG Whole Foods,37.2491894,-121.8767183
706,8/24/20 0:00,UFG Whole Foods,34.8255774,-82.3010094
707,8/24/20 0:00,Whole Foods Market,29.6001299,-95.6233709
708,8/24/20 0:00,Whole Foods Market,34.2759213,-118.5745902
709,8/25/20 0:00,Whole Foods Market,35.5828749,-82.5250181
710,8/26/20 0:00,Whole Foods Market,39.2139367,-76.8557901
711,8/27/20 0:00,Amazon,35.2820818,-80.8355299
712,8/27/20 0:00,Whole Foods Market,25.7064348,-80.2853361
713,8/28/20 0:00,Whole Foods Market,26.7206634,-80.0892848
714,7/21/20 0:00,UFG Fresh,32.7498677,-117.2011905
715,7/27/20 0:00,UFG Whole Foods,40.7534396,-74.4053863
716,7/29/20 0:00,D'Agostino,36.1270711,-79.860718
717,7/29/20 0:00,UFG Whole Foods,45.5232766,-122.6367853
718,7/31/20 0:00,UFG Whole Foods,37.7090874,-97.2280306
719,8/4/20 0:00,UFG Whole Foods,36.8085726,-119.8051043
720,8/7/20 0:00,Pet Food Express,37.7693226,-122.4261534
721,8/7/20 0:00,Whole Foods Market,41.7489072,-88.1997473
722,8/8/20 0:00,Whole Foods Market,42.5682691,-71.4201251
723,8/9/20 0:00,UFG Whole Foods,39.4690739,-119.7868638
724,8/10/20 0:00,Whole Foods Market,30.4638233,-84.2703881
725,8/10/20 0:00,UFG Whole Foods,42.3759791,-71.0658594
726,7/24/20 0:00,Big Bazaar,19.1002164,72.845686
727,7/30/20 0:00,NOW Store,17.4002346,78.4147409
728,8/1/20 0:00,Naturalia,48.90127,2.3347454
729,8/5/20 0:00,Morrisons,51.5257174,-3.1979097
730,8/12/20 0:00,UFG Whole Foods,40.9706311,-73.9562796
731,8/12/20 0:00,UFG Whole Foods,47.819888,-122.2722334
732,8/13/20 0:00,UFG Whole Foods,28.6642475,-81.3814416
733,8/14/20 0:00,Amazon,45.5388755,-122.6964102
734,8/14/20 0:00,Whole Foods Market,36.0956374,-80.2752515
735,8/15/20 0:00,Whole Foods Market,38.059773,-78.4891351
736,8/20/20 0:00,Whole Foods Market,28.0170595,-82.7355688
737,8/23/20 0:00,UFG Whole Foods,38.8041416,-77.0600615
738,8/23/20 0:00,FulfillmentHubs,36.1270711,-79.860718
739,8/26/20 0:00,UFG Fresh,36.0855677,-115.1260115
740,8/28/20 0:00,UFG Whole Foods,36.030638,-95.9237179
741,8/28/20 0:00,Whole Foods Market,40.8380142,-73.2840917
742,8/28/20 0:00,Whole Foods Market,33.9982204,-84.5901231
743,8/29/20 0:00,UFG Fresh,39.3399448,-84.4523809
744,7/21/20 0:00,Amazon,37.8510741,-122.2883453
745,7/24/20 0:00,UFG Whole Foods,40.1159439,-75.2819933
746,7/24/20 0:00,UFG Fresh,47.4196963,-122.2267188
747,7/28/20 0:00,UFG Fresh,39.7557158,-86.2901225
748,7/28/20 0:00,UFG Whole Foods,40.5406447,-74.3666073
749,8/4/20 0:00,Whole Foods Market,42.4162359,-71.1597517
750,8/7/20 0:00,UFG Whole Foods,40.6748928,-73.9887879
751,8/9/20 0:00,Whole Foods Market,40.789028,-73.5346026
752,7/23/20 0:00,Morrisons,51.560107,0.148194
753,7/27/20 0:00,Spirited Wines,36.1270711,-79.860718
754,8/5/20 0:00,NOW Store,19.0862367,72.8963477
755,8/12/20 0:00,UFG Whole Foods,42.2985158,-71.420938
756,8/12/20 0:00,Whole Foods Market,38.4038252,-122.8240147
757,8/12/20 0:00,UFG Whole Foods,25.7719458,-80.1891218
758,8/21/20 0:00,Whole Foods Market,40.8053626,-74.2480115
759,8/23/20 0:00,UFG Whole Foods,35.7375865,-78.7773286
760,8/28/20 0:00,Whole Foods Market,30.1694154,-95.4704087
761,8/29/20 0:00,UFG Whole Foods,39.2825112,-76.5987055
762,8/29/20 0:00,Whole Foods Market,37.7812623,-122.3997825
763,8/29/20 0:00,Whole Foods Market,47.6182941,-122.1845899
764,8/30/20 0:00,UFG Fresh,38.7986214,-77.1695458
765,8/31/20 0:00,Whole Foods Market,39.1226007,-77.237821
766,8/31/20 0:00,UFG Fresh,37.3793937,-121.9478364
767,8/31/20 0:00,Amazon,32.8280867,-97.3546942
768,8/31/20 0:00,Whole Foods Market,42.9791144,-78.8168738
769,9/1/20 0:00,Whole Foods Market,34.8255774,-82.3010094
770,7/20/20 0:00,Whole Foods Market,40.0300506,-75.6279918
771,7/26/20 0:00,Whole Foods Market,40.8380142,-73.2840917
772,7/28/20 0:00,Mendel,47.5761107,-122.1710896
773,8/11/20 0:00,UFG Whole Foods,39.0686101,-77.4843579
774,8/12/20 0:00,UFG Whole Foods,35.0633539,-85.3141872
775,8/15/20 0:00,Whole Foods Market,42.4170313,-71.1265626
776,8/16/20 0:00,Whole Foods Market,47.6113759,-122.3211805
777,7/21/20 0:00,Amazon,33.4430133,-111.978891
778,7/24/20 0:00,UFG Whole Foods,40.789028,-73.5346026
779,7/24/20 0:00,UFG Whole Foods,32.3555087,-90.1509014
780,7/28/20 0:00,Bristol Farms,33.9003509,-118.3848828
781,7/28/20 0:00,Mendel,38.8606317,-77.3031471
782,8/1/20 0:00,Bristol Farms,33.6067564,-117.8743132
783,8/5/20 0:00,UFG Whole Foods,32.8205285,-96.8144154
784,8/6/20 0:00,UFG Whole Foods,41.1583602,-73.2401552
785,8/6/20 0:00,UFG Whole Foods,43.6078975,-116.1946675
786,8/8/20 0:00,UFG Whole Foods,34.0011613,-118.4698813
787,8/9/20 0:00,All The Best Pet Care,47.7018448,-122.3625792
788,8/9/20 0:00,UFG Whole Foods,42.0475377,-87.6795313
789,8/10/20 0:00,UFG Whole Foods,42.0475377,-87.6795313
790,8/10/20 0:00,Whole Foods Market,40.4585426,-79.9289902
791,8/11/20 0:00,UFG Whole Foods,39.6269159,-84.1900779
792,7/28/20 0:00,La Plaza de Dia,39.4888916,-0.4050817
793,7/28/20 0:00,FulfillmentHubs,36.1270711,-79.860718
794,7/31/20 0:00,La Plaza de Dia,40.3685377,-3.7668016
795,8/4/20 0:00,Monoprix,48.6979741,2.5068088
796,8/8/20 0:00,La Plaza de Dia,40.4390373,-3.539726
797,8/11/20 0:00,Monoprix,48.9491347,2.2532564
798,8/14/20 0:00,Amazon,30.4450436,-97.7083219
799,8/14/20 0:00,UFG Whole Foods,40.1881634,-75.2272517
800,8/15/20 0:00,Amazon,38.5466863,-121.4176797
801,8/16/20 0:00,UFG Whole Foods,39.6521655,-104.9019875
802,8/16/20 0:00,UFG Whole Foods,32.700038,-97.4129749
803,8/17/20 0:00,Amazon,41.9020814,-87.6521008
804,8/17/20 0:00,Whole Foods Market,39.0345298,-94.5830169
805,8/17/20 0:00,Pet Food Express,37.8245523,-122.2545324
806,8/18/20 0:00,UFG Whole Foods,30.0019585,-90.1590081
807,8/19/20 0:00,UFG Whole Foods,40.8380142,-73.2840917
808,8/21/20 0:00,Whole Foods Market,40.1159439,-75.2819933
809,8/23/20 0:00,UFG Fresh,32.8280867,-97.3546942
810,8/23/20 0:00,Whole Foods Market,40.1549459,-74.0560827
811,8/24/20 0:00,UFG Whole Foods,33.9101372,-117.8515073
812,8/26/20 0:00,UFG Whole Foods,45.5368578,-122.6187241
813,8/27/20 0:00,Whole Foods Market,39.7185829,-104.9576861
814,8/27/20 0:00,Amazon,34.1174223,-118.2509072
815,8/28/20 0:00,UFG Whole Foods,38.9092854,-77.0335078
816,8/28/20 0:00,UFG Whole Foods,32.8687404,-117.2306258
817,8/28/20 0:00,Amazon,25.8024697,-80.3054172
818,8/28/20 0:00,Whole Foods Market,36.1031403,-86.8187272
819,8/30/20 0:00,UFG Whole Foods,33.9934931,-80.9753216
820,8/30/20 0:00,Whole Foods Market,40.7579544,-111.8718955
821,8/30/20 0:00,UFG Fresh,43.0118517,-87.9646551
822,7/20/20 0:00,UFG Whole Foods,42.3891989,-71.1413238
823,7/21/20 0:00,UFG Fresh,36.1270711,-79.860718
824,7/22/20 0:00,Whole Foods Market,34.7504475,-92.4057931
825,7/28/20 0:00,Amazon,36.7921999,-76.2317983
826,8/4/20 0:00,UFG Whole Foods,35.1915936,-111.6411993
827,8/5/20 0:00,UFG Whole Foods,42.3484144,-83.0566403
828,8/5/20 0:00,UFG Whole Foods,37.7900162,-122.4233703
829,8/8/20 0:00,Whole Foods Market,40.006602,-83.0525842
830,8/8/20 0:00,Whole Foods Market,40.0570337,-82.9095611
831,8/10/20 0:00,All The Best Pet Care,47.7018448,-122.3625792
832,8/11/20 0:00,Whole Foods Market,44.9467313,-93.1666748
833,7/27/20 0:00,La Plaza de Dia,37.3765543,-6.029406
834,7/27/20 0:00,FulfillmentHubs,36.1270711,-79.860718
835,7/21/20 0:00,Amazon,35.7375782,139.6878894
836,7/23/20 0:00,ライフ,35.6844617,139.8440518
